Customer_ID,Customer_Name,Gender,Age,City,State,Occupation,Annual_Income,Credit_Limit,Card_Type,Join_Date
C100262,Rohan Sharma,Female,24,Bengaluru,Karnataka,Student,618843,124642,Silver,2024-06-12
C100263,Aisha Kapoor,Female,52,Mumbai,Maharashtra,Banker,1874654,136603,Silver,2022-01-30
C100264,Kiran Patel,Male,70,Visakhapatnam,Andhra Pradesh,Banker,1333685,89634,Silver,2020-12-02
C100265,Neha Singh,Male,68,Kolkata,West Bengal,Business,746906,91995,Silver,2020-01-22
C100266,Meera Reddy,Female,27,Chennai,Tamil Nadu,IT,2107659,138830,Silver,2025-09-29
C100267,Aarav Nair,Male,43,Jaipur,Rajasthan,Banker,2808377,122523,Silver,2024-04-26
C100268,Diya Kapoor,Female,70,Bengaluru,Karnataka,Banker,2646866,311816,Gold,2025-11-04
C100269,Diya Verma,Male,29,Pune,Maharashtra,Student,2368311,99127,Silver,2020-09-16
C100270,Vikram Das,Female,40,Ahmedabad,Gujarat,Teacher,1814667,312990,Gold,2022-10-07
C100271,Rohan Singh,Female,27,Chennai,Tamil Nadu,Business,1959652,123544,Silver,2024-04-05
C100272,Rohan Patel,Female,62,Visakhapatnam,Andhra Pradesh,Banker,1644967,106326,Silver,2025-05-16
C100273,Arjun Nair,Female,39,Kochi,Kerala,Banker,2359433,311775,Gold,2023-08-27
C100274,Pooja Joshi,Female,28,Chandigarh,Chandigarh,Teacher,2783980,303583,Gold,2020-04-20
C100275,Neha Gupta,Female,39,Indore,Madhya Pradesh,Student,2016064,345444,Gold,2021-07-24
C100276,Aisha Verma,Male,66,Kolkata,West Bengal,Banker,610232,338860,Gold,2025-05-16
C100277,Rahul Kapoor,Male,44,Kochi,Kerala,Business,2551946,791138,Platinum,2021-03-23
C100278,Sai Sharma,Male,62,Visakhapatnam,Andhra Pradesh,Engineer,1976118,123463,Silver,2024-10-29
C100279,Sneha Verma,Female,35,Jaipur,Rajasthan,Consultant,2640394,308971,Gold,2024-12-30
C100280,Sai Joshi,Male,43,Hyderabad,Telangana,Doctor,1539132,134522,Silver,2020-12-17
C100281,Sneha Singh,Female,40,Delhi,Delhi,Engineer,1167664,148303,Silver,2025-06-01
C100282,Sai Sharma,Female,67,Kochi,Kerala,Business,581749,119356,Silver,2020-07-02
C100283,Sanjay Patel,Male,64,Lucknow,Uttar Pradesh,Business,1323045,147632,Silver,2021-12-15
C100284,Meera Verma,Female,50,Mumbai,Maharashtra,IT,2941406,304176,Gold,2022-02-02
C100285,Kiran Joshi,Male,49,Visakhapatnam,Andhra Pradesh,Engineer,318664,108153,Silver,2022-04-22
C100286,Kiran Kapoor,Male,55,Chennai,Tamil Nadu,Consultant,1126589,139972,Silver,2021-04-11
C100287,Sneha Singh,Female,59,Kolkata,West Bengal,Doctor,2762076,294972,Gold,2023-11-26
C100288,Rahul Nair,Female,60,Visakhapatnam,Andhra Pradesh,Engineer,861817,121049,Silver,2021-04-27
C100289,Aisha Verma,Male,44,Kochi,Kerala,Banker,1929333,134819,Silver,2021-07-18
C100290,Neha Patel,Male,52,Vijayawada,Andhra Pradesh,Doctor,1026599,301871,Gold,2025-06-28
C100291,Ananya Gupta,Female,49,Visakhapatnam,Andhra Pradesh,Banker,1805919,81256,Silver,2025-06-07
C100292,Aditya Das,Female,47,Vijayawada,Andhra Pradesh,IT,2161649,144054,Silver,2021-11-16
C100293,Pooja Das,Male,39,Hyderabad,Telangana,Consultant,2554893,117836,Silver,2021-11-19
C100294,Pooja Iyer,Male,57,Bengaluru,Karnataka,Teacher,2577952,128085,Silver,2020-06-19
C100295,Pooja Nair,Female,27,Kochi,Kerala,Business,1338222,319021,Gold,2020-05-12
C100296,Ishaan Kapoor,Male,49,Indore,Madhya Pradesh,Banker,1293823,807509,Platinum,2023-12-07
C100297,Sanjay Nair,Male,60,Chennai,Tamil Nadu,Doctor,1167980,287780,Gold,2023-12-07
C100298,Ananya Verma,Female,66,Pune,Maharashtra,IT,1421318,147425,Silver,2021-01-25
C100299,Rohan Gupta,Female,62,Chennai,Tamil Nadu,Banker,856545,312725,Gold,2021-08-22
C100300,Pooja Reddy,Female,30,Visakhapatnam,Andhra Pradesh,Engineer,2933237,334293,Gold,2024-03-16
C100301,Rohan Das,Female,53,Kochi,Kerala,IT,1847996,139597,Silver,2025-06-22
C100302,Arjun Gupta,Male,67,Ahmedabad,Gujarat,Banker,1802495,288300,Gold,2025-12-29
C100303,Aisha Singh,Male,52,Pune,Maharashtra,Business,1489475,124270,Silver,2021-06-18
C100304,Diya Singh,Male,23,Bengaluru,Karnataka,Consultant,2227625,282134,Gold,2021-05-23
C100305,Kiran Reddy,Male,48,Mumbai,Maharashtra,Business,853283,819566,Platinum,2021-10-13
C100306,Neha Joshi,Female,26,Delhi,Delhi,Teacher,994262,286787,Gold,2024-06-11
C100307,Aditya Patel,Female,62,Bengaluru,Karnataka,Teacher,304556,307973,Gold,2025-05-07
C100308,Vikram Reddy,Female,21,Hyderabad,Telangana,Teacher,805806,335353,Gold,2021-06-25
C100309,Neha Patel,Female,26,Kochi,Kerala,Banker,732858,321071,Gold,2024-02-14
C100310,Pooja Rao,Male,62,Vijayawada,Andhra Pradesh,Teacher,2525112,81110,Silver,2021-11-03
C100311,Ananya Reddy,Male,47,Visakhapatnam,Andhra Pradesh,Banker,1211190,291362,Gold,2021-02-15
C100312,Rahul Iyer,Female,48,Delhi,Delhi,Student,1339291,316302,Gold,2020-12-11
C100313,Arjun Nair,Male,63,Chandigarh,Chandigarh,IT,2471597,146784,Silver,2022-02-11
C100314,Aarav Rao,Male,52,Kolkata,West Bengal,Business,2395401,89307,Silver,2025-12-03
C100315,Vikram Reddy,Male,45,Indore,Madhya Pradesh,IT,2065229,327895,Gold,2021-12-08
C100316,Neha Kapoor,Male,21,Pune,Maharashtra,Banker,553624,132163,Silver,2025-09-06
C100317,Aditya Nair,Female,65,Kolkata,West Bengal,Engineer,2550515,100012,Silver,2023-02-10
C100318,Meera Joshi,Male,30,Jaipur,Rajasthan,Teacher,2759695,88665,Silver,2023-06-24
C100319,Neha Kapoor,Male,36,Bengaluru,Karnataka,Doctor,786482,839424,Platinum,2020-08-13
C100320,Sneha Iyer,Male,21,Kochi,Kerala,Student,347607,101473,Silver,2025-07-26
C100321,Rohan Verma,Male,44,Chennai,Tamil Nadu,Student,1427279,295473,Gold,2020-04-30
C100322,Pooja Iyer,Male,37,Kochi,Kerala,Business,2932063,790101,Platinum,2025-07-25
C100323,Sai Das,Male,52,Indore,Madhya Pradesh,Engineer,1842194,300618,Gold,2022-11-10
C100324,Vikram Rao,Male,68,Jaipur,Rajasthan,Banker,351539,112053,Silver,2020-07-07
C100325,Rohan Gupta,Male,32,Chandigarh,Chandigarh,Banker,448325,834967,Platinum,2022-07-08
C100326,Vivaan Patel,Female,38,Indore,Madhya Pradesh,Teacher,1863670,95650,Silver,2025-08-18
C100327,Aditya Iyer,Male,46,Bengaluru,Karnataka,Consultant,1484080,820723,Platinum,2023-09-02
C100328,Sneha Das,Male,44,Mumbai,Maharashtra,Consultant,1574688,111795,Silver,2025-03-15
C100329,Meera Sharma,Male,67,Chandigarh,Chandigarh,Teacher,1328136,299735,Gold,2020-01-27
C100330,Arjun Joshi,Female,61,Indore,Madhya Pradesh,Student,340243,323911,Gold,2020-01-06
C100331,Ananya Joshi,Male,34,Jaipur,Rajasthan,Student,2060835,844491,Platinum,2020-09-02
C100332,Pooja Joshi,Male,23,Chandigarh,Chandigarh,Engineer,2480028,134140,Silver,2024-03-05
C100333,Meera Kapoor,Male,53,Chennai,Tamil Nadu,Doctor,1954029,289808,Gold,2020-09-12
C100334,Pooja Nair,Male,39,Pune,Maharashtra,Teacher,1948162,822762,Platinum,2023-07-26
C100335,Sai Patel,Male,33,Chennai,Tamil Nadu,Consultant,2752443,294283,Gold,2021-09-28
C100336,Neha Singh,Female,41,Kolkata,West Bengal,Student,1802766,107215,Silver,2025-01-25
C100337,Rohan Patel,Male,26,Chennai,Tamil Nadu,Engineer,1575970,285286,Gold,2022-05-30
C100338,Aarav Verma,Male,43,Kolkata,West Bengal,Consultant,1553428,314100,Gold,2021-12-13
C100339,Vivaan Gupta,Male,27,Ahmedabad,Gujarat,Doctor,886334,95919,Silver,2020-02-18
C100340,Aarav Reddy,Male,46,Delhi,Delhi,Teacher,652486,313924,Gold,2020-11-03
C100341,Pooja Sharma,Female,29,Bengaluru,Karnataka,Doctor,1690621,796059,Platinum,2020-06-23
C100342,Sneha Gupta,Female,67,Kolkata,West Bengal,Doctor,1905283,135923,Silver,2021-12-08
C100343,Vikram Verma,Female,38,Ahmedabad,Gujarat,Consultant,445330,812215,Platinum,2023-04-23
C100344,Rahul Kapoor,Male,26,Pune,Maharashtra,IT,2058398,106143,Silver,2025-11-23
C100345,Rohan Verma,Female,66,Delhi,Delhi,Student,2332893,125093,Silver,2025-08-19
C100346,Vikram Iyer,Male,22,Delhi,Delhi,Business,422907,316822,Gold,2020-08-27
C100347,Vivaan Gupta,Male,31,Bengaluru,Karnataka,Banker,1311468,114934,Silver,2025-12-25
C100348,Sneha Das,Female,32,Chennai,Tamil Nadu,Doctor,1633806,127026,Silver,2020-04-25
C100349,Vivaan Gupta,Male,52,Jaipur,Rajasthan,Teacher,2357039,84975,Silver,2021-01-04
C100350,Rohan Joshi,Male,54,Ahmedabad,Gujarat,Doctor,2875867,106406,Silver,2021-06-18
C100351,Sneha Reddy,Female,24,Hyderabad,Telangana,Business,894134,94538,Silver,2025-11-25
C100352,Meera Kapoor,Female,58,Bengaluru,Karnataka,Consultant,1653095,97884,Silver,2021-10-07
C100353,Aisha Patel,Female,32,Kochi,Kerala,Banker,2874082,826769,Platinum,2022-07-03
C100354,Aisha Sharma,Female,67,Kochi,Kerala,Doctor,1045362,80235,Silver,2024-05-22
C100355,Rohan Joshi,Female,60,Mumbai,Maharashtra,Engineer,736669,345035,Gold,2021-07-30
C100356,Aarav Nair,Male,43,Delhi,Delhi,Teacher,672143,124007,Silver,2025-01-03
C100357,Arjun Singh,Male,65,Bengaluru,Karnataka,Banker,753129,80167,Silver,2020-07-16
C100358,Vikram Das,Male,47,Ahmedabad,Gujarat,Teacher,1773170,829197,Platinum,2021-02-19
C100359,Rohan Nair,Male,49,Bengaluru,Karnataka,Engineer,440143,318654,Gold,2020-03-23
C100360,Rohan Das,Male,42,Chennai,Tamil Nadu,Consultant,974882,789830,Platinum,2021-01-16
C100361,Sai Rao,Male,48,Vijayawada,Andhra Pradesh,Teacher,2121168,100591,Silver,2020-08-07
C100362,Neha Gupta,Male,47,Kochi,Kerala,Engineer,2565450,314768,Gold,2023-02-27
C100363,Sneha Sharma,Male,46,Visakhapatnam,Andhra Pradesh,Banker,2359186,300131,Gold,2020-08-11
C100364,Sai Sharma,Male,39,Indore,Madhya Pradesh,Teacher,2817486,342957,Gold,2022-03-28
C100365,Arjun Singh,Male,61,Pune,Maharashtra,Consultant,2286299,795139,Platinum,2023-06-17
C100366,Sneha Patel,Female,26,Vijayawada,Andhra Pradesh,Consultant,1075448,328630,Gold,2024-04-11
C100367,Ananya Joshi,Male,37,Ahmedabad,Gujarat,Engineer,1248928,115200,Silver,2020-09-09
C100368,Arjun Iyer,Male,63,Delhi,Delhi,Banker,2036385,309820,Gold,2020-09-06
C100369,Vivaan Iyer,Female,57,Chandigarh,Chandigarh,Doctor,1553476,90348,Silver,2024-06-05
C100370,Ananya Sharma,Male,69,Ahmedabad,Gujarat,Banker,1001139,107772,Silver,2022-02-28
C100371,Rohan Joshi,Male,64,Kolkata,West Bengal,Engineer,2930777,99382,Silver,2022-11-22
C100372,Pooja Sharma,Male,45,Jaipur,Rajasthan,Banker,1667874,116202,Silver,2025-10-29
C100373,Aisha Reddy,Male,47,Chennai,Tamil Nadu,Student,2765974,93133,Silver,2021-03-08
C100374,Diya Nair,Female,47,Pune,Maharashtra,Banker,2336690,142003,Silver,2020-06-02
C100375,Rohan Joshi,Male,60,Visakhapatnam,Andhra Pradesh,Teacher,1984935,285083,Gold,2024-06-09
C100376,Neha Nair,Male,68,Ahmedabad,Gujarat,Student,1862129,782651,Platinum,2023-10-15
C100377,Pooja Rao,Female,65,Vijayawada,Andhra Pradesh,Student,1256122,97614,Silver,2023-05-15
C100378,Vikram Iyer,Female,59,Vijayawada,Andhra Pradesh,Business,2152693,107707,Silver,2024-07-25
C100379,Ananya Iyer,Male,53,Lucknow,Uttar Pradesh,IT,1604944,146426,Silver,2024-07-10
C100380,Pooja Sharma,Male,33,Chandigarh,Chandigarh,Business,541707,312701,Gold,2020-05-15
C100381,Aarav Gupta,Male,38,Delhi,Delhi,Business,2418653,332028,Gold,2021-05-22
C100382,Diya Nair,Female,59,Ahmedabad,Gujarat,Engineer,2290542,125843,Silver,2023-11-11
C100383,Rahul Kapoor,Female,22,Kolkata,West Bengal,Teacher,2700224,108091,Silver,2022-06-25
C100384,Diya Das,Female,62,Kolkata,West Bengal,IT,337320,342140,Gold,2021-06-25
C100385,Arjun Rao,Male,37,Visakhapatnam,Andhra Pradesh,Consultant,1581190,316094,Gold,2024-10-01
C100386,Aarav Iyer,Female,34,Ahmedabad,Gujarat,Business,2483713,132055,Silver,2021-02-23
C100387,Rohan Nair,Female,40,Vijayawada,Andhra Pradesh,Student,567752,124077,Silver,2023-02-06
C100388,Rohan Kapoor,Female,33,Chennai,Tamil Nadu,Doctor,1307899,287441,Gold,2024-07-13
C100389,Arjun Joshi,Male,62,Ahmedabad,Gujarat,IT,1388112,834862,Platinum,2024-07-15
C100390,Nisha Nair,Male,42,Kochi,Kerala,Doctor,2542422,342355,Gold,2024-01-08
C100391,Aditya Gupta,Male,39,Bengaluru,Karnataka,Business,1384864,103995,Silver,2023-10-06
C100392,Aisha Nair,Male,68,Indore,Madhya Pradesh,Consultant,1689644,128717,Silver,2022-12-03
C100393,Priya Iyer,Male,51,Hyderabad,Telangana,Engineer,2747689,789334,Platinum,2025-04-18
C100394,Rohan Verma,Female,54,Pune,Maharashtra,Consultant,932410,98004,Silver,2022-03-31
C100395,Diya Rao,Male,41,Indore,Madhya Pradesh,IT,638947,343908,Gold,2023-09-24
C100396,Aditya Patel,Male,49,Pune,Maharashtra,Banker,1007183,100766,Silver,2025-06-28
C100397,Sanjay Gupta,Female,46,Kolkata,West Bengal,Business,1907745,780611,Platinum,2020-06-03
C100398,Rahul Gupta,Male,41,Lucknow,Uttar Pradesh,Business,1099336,282348,Gold,2020-01-17
C100399,Aditya Sharma,Female,29,Bengaluru,Karnataka,Student,2769063,120123,Silver,2021-11-15
C100400,Ananya Rao,Female,50,Kochi,Kerala,Consultant,2498308,324280,Gold,2024-11-11
C100401,Rahul Joshi,Female,69,Mumbai,Maharashtra,Doctor,1991947,82506,Silver,2022-07-24
C100402,Vivaan Verma,Male,67,Hyderabad,Telangana,Student,1008773,296143,Gold,2024-02-10
C100403,Meera Singh,Male,59,Hyderabad,Telangana,Banker,382802,286322,Gold,2021-04-19
C100404,Neha Verma,Male,56,Pune,Maharashtra,Engineer,942261,106934,Silver,2020-02-08
C100405,Ishaan Reddy,Female,60,Visakhapatnam,Andhra Pradesh,Student,2056682,293751,Gold,2025-09-26
C100406,Priya Rao,Male,27,Ahmedabad,Gujarat,Banker,1137809,114471,Silver,2025-11-12
C100407,Rahul Sharma,Female,31,Hyderabad,Telangana,IT,1171131,343001,Gold,2023-09-16
C100408,Nisha Reddy,Male,28,Indore,Madhya Pradesh,Engineer,2372422,299548,Gold,2021-01-03
C100409,Vivaan Reddy,Female,62,Mumbai,Maharashtra,Doctor,1541607,114619,Silver,2025-03-16
C100410,Sai Sharma,Male,39,Delhi,Delhi,IT,1611588,335836,Gold,2021-04-19
C100411,Aditya Rao,Male,63,Vijayawada,Andhra Pradesh,Business,1799578,137372,Silver,2023-01-03
C100412,Vikram Verma,Male,28,Kolkata,West Bengal,Doctor,2214862,115629,Silver,2024-04-28
C100413,Aisha Singh,Male,29,Kochi,Kerala,Consultant,968552,293593,Gold,2024-08-31
C100414,Vikram Singh,Male,60,Kolkata,West Bengal,Engineer,2864223,283777,Gold,2021-06-19
C100415,Aisha Joshi,Female,49,Hyderabad,Telangana,Teacher,1618009,81620,Silver,2025-11-19
C100416,Rahul Singh,Female,54,Jaipur,Rajasthan,Business,2893082,292483,Gold,2024-11-07
C100417,Diya Iyer,Female,30,Indore,Madhya Pradesh,Consultant,2870747,287152,Gold,2020-02-17
C100418,Kiran Sharma,Female,31,Bengaluru,Karnataka,Teacher,1644835,311574,Gold,2023-09-17
C100419,Aditya Singh,Female,46,Indore,Madhya Pradesh,Consultant,2225582,138220,Silver,2025-01-09
C100420,Meera Sharma,Female,28,Ahmedabad,Gujarat,IT,374529,293453,Gold,2024-07-10
C100421,Rohan Rao,Male,59,Visakhapatnam,Andhra Pradesh,IT,2432123,307112,Gold,2025-02-11
C100422,Pooja Reddy,Male,50,Delhi,Delhi,Engineer,2899453,342014,Gold,2024-01-28
C100423,Sneha Joshi,Male,21,Delhi,Delhi,Engineer,2957767,118270,Silver,2025-11-08
C100424,Ishaan Gupta,Male,31,Ahmedabad,Gujarat,Teacher,2016354,94019,Silver,2022-11-07
C100425,Meera Sharma,Male,46,Mumbai,Maharashtra,Engineer,1099345,124293,Silver,2021-03-17
C100426,Aarav Iyer,Female,50,Vijayawada,Andhra Pradesh,IT,2414757,297647,Gold,2025-08-05
C100427,Sai Verma,Female,58,Ahmedabad,Gujarat,Business,1043240,802760,Platinum,2021-06-09
C100428,Rohan Nair,Female,47,Visakhapatnam,Andhra Pradesh,Consultant,1341188,815860,Platinum,2024-06-17
C100429,Sanjay Kapoor,Male,29,Kolkata,West Bengal,Teacher,2448719,319179,Gold,2023-07-09
C100430,Nisha Iyer,Male,34,Visakhapatnam,Andhra Pradesh,Business,1748266,297389,Gold,2021-12-29
C100431,Neha Verma,Male,69,Delhi,Delhi,IT,2744466,334719,Gold,2025-12-26
C100432,Diya Nair,Male,22,Kolkata,West Bengal,Student,537417,106201,Silver,2022-12-29
C100433,Pooja Reddy,Male,24,Kochi,Kerala,Teacher,1155641,284234,Gold,2024-01-09
C100434,Arjun Verma,Female,36,Jaipur,Rajasthan,Business,1506443,286157,Gold,2024-04-11
C100435,Sneha Das,Male,21,Kochi,Kerala,Teacher,2902824,138073,Silver,2022-07-12
C100436,Nisha Reddy,Male,39,Ahmedabad,Gujarat,Banker,612345,104507,Silver,2021-12-12
C100437,Aarav Rao,Male,48,Pune,Maharashtra,Consultant,845538,301093,Gold,2022-11-10
C100438,Vikram Das,Male,23,Chennai,Tamil Nadu,Business,2803497,786665,Platinum,2023-05-18
C100439,Nisha Patel,Male,66,Delhi,Delhi,Banker,1071202,348236,Gold,2020-10-06
C100440,Sneha Nair,Female,26,Delhi,Delhi,Teacher,1194870,123500,Silver,2023-09-18
C100441,Pooja Gupta,Female,56,Indore,Madhya Pradesh,Teacher,336925,295036,Gold,2023-11-18
C100442,Sanjay Joshi,Male,64,Chandigarh,Chandigarh,Student,775525,130577,Silver,2022-11-16
C100443,Vikram Sharma,Male,54,Indore,Madhya Pradesh,Student,2457168,346680,Gold,2024-12-30
C100444,Aarav Kapoor,Male,41,Jaipur,Rajasthan,Engineer,702470,101940,Silver,2025-12-24
C100445,Sanjay Joshi,Male,63,Vijayawada,Andhra Pradesh,Banker,2079263,293621,Gold,2022-04-22
C100446,Aditya Reddy,Male,68,Vijayawada,Andhra Pradesh,IT,2226130,123478,Silver,2020-06-04
C100447,Arjun Singh,Male,37,Jaipur,Rajasthan,Banker,1254814,113901,Silver,2024-07-27
C100448,Aisha Sharma,Female,41,Hyderabad,Telangana,Engineer,796210,80773,Silver,2020-09-16
C100449,Pooja Verma,Female,53,Bengaluru,Karnataka,Banker,1563956,91338,Silver,2023-02-27
C100450,Ananya Nair,Male,51,Chennai,Tamil Nadu,Business,872025,331248,Gold,2023-04-23
C100451,Aisha Das,Male,56,Indore,Madhya Pradesh,Banker,816885,285475,Gold,2020-01-21
C100452,Nisha Patel,Male,40,Mumbai,Maharashtra,Doctor,1742218,307752,Gold,2024-08-17
C100453,Aisha Sharma,Male,35,Visakhapatnam,Andhra Pradesh,Consultant,1115063,295023,Gold,2022-01-12
C100454,Rohan Rao,Male,39,Vijayawada,Andhra Pradesh,Doctor,711890,105875,Silver,2025-06-18
C100455,Pooja Rao,Male,27,Pune,Maharashtra,Student,1111591,321652,Gold,2025-06-13
C100456,Aarav Rao,Male,57,Visakhapatnam,Andhra Pradesh,Teacher,1626797,136139,Silver,2021-11-21
C100457,Rohan Singh,Male,66,Kochi,Kerala,Consultant,1460479,327118,Gold,2021-07-04
C100458,Ishaan Reddy,Female,43,Lucknow,Uttar Pradesh,Student,2613879,94264,Silver,2021-12-20
C100459,Aarav Iyer,Male,55,Mumbai,Maharashtra,IT,2928230,90022,Silver,2020-11-04
C100460,Ananya Rao,Female,70,Visakhapatnam,Andhra Pradesh,Banker,453747,114159,Silver,2025-04-17
C100461,Nisha Iyer,Male,70,Visakhapatnam,Andhra Pradesh,Engineer,1520538,297548,Gold,2025-03-18
C100462,Ananya Singh,Female,44,Jaipur,Rajasthan,Doctor,1301938,101737,Silver,2025-10-06
C100463,Vivaan Gupta,Male,57,Visakhapatnam,Andhra Pradesh,Consultant,913203,343373,Gold,2024-01-09
C100464,Sneha Verma,Male,25,Pune,Maharashtra,Consultant,479551,107102,Silver,2025-10-22
C100465,Kiran Joshi,Female,23,Hyderabad,Telangana,Student,1659252,793529,Platinum,2025-11-05
C100466,Kiran Verma,Male,45,Vijayawada,Andhra Pradesh,Teacher,2764903,90202,Silver,2025-10-17
C100467,Nisha Patel,Female,43,Indore,Madhya Pradesh,Consultant,2342045,843191,Platinum,2020-01-28
C100468,Diya Patel,Male,35,Bengaluru,Karnataka,Business,1477800,307723,Gold,2021-09-07
C100469,Vikram Singh,Male,63,Mumbai,Maharashtra,Teacher,1685063,94855,Silver,2025-05-26
C100470,Aisha Das,Male,62,Indore,Madhya Pradesh,Doctor,1322027,85655,Silver,2021-06-07
C100471,Diya Nair,Male,61,Jaipur,Rajasthan,Doctor,2700271,99249,Silver,2020-08-17
C100472,Pooja Das,Female,59,Visakhapatnam,Andhra Pradesh,Consultant,1488894,291239,Gold,2022-06-06
C100473,Ishaan Kapoor,Female,31,Mumbai,Maharashtra,Student,2820100,298705,Gold,2022-01-14
C100474,Arjun Verma,Male,67,Vijayawada,Andhra Pradesh,Doctor,2201991,89023,Silver,2022-07-30
C100475,Ishaan Reddy,Male,22,Mumbai,Maharashtra,Doctor,2415437,335023,Gold,2021-09-04
C100476,Aditya Singh,Female,60,Visakhapatnam,Andhra Pradesh,Doctor,2528978,145972,Silver,2021-04-26
C100477,Vivaan Joshi,Male,70,Vijayawada,Andhra Pradesh,Banker,2489612,335139,Gold,2024-02-26
C100478,Ananya Nair,Male,51,Lucknow,Uttar Pradesh,Consultant,1770178,292807,Gold,2024-10-08
C100479,Priya Sharma,Male,26,Pune,Maharashtra,IT,2580573,333562,Gold,2022-11-21
C100480,Sneha Reddy,Male,54,Hyderabad,Telangana,Doctor,1161588,121405,Silver,2024-08-01
C100481,Ishaan Nair,Female,62,Visakhapatnam,Andhra Pradesh,Banker,2548586,135517,Silver,2024-02-06
C100482,Sanjay Iyer,Male,47,Jaipur,Rajasthan,Consultant,2323616,303425,Gold,2024-02-25
C100483,Rahul Singh,Female,40,Visakhapatnam,Andhra Pradesh,Doctor,1969877,98096,Silver,2021-05-02
C100484,Arjun Kapoor,Male,34,Jaipur,Rajasthan,IT,1719511,86822,Silver,2021-10-20
C100485,Kiran Gupta,Male,30,Ahmedabad,Gujarat,Business,2126105,791552,Platinum,2020-09-19
C100486,Ishaan Sharma,Male,59,Hyderabad,Telangana,Doctor,1980426,348289,Gold,2023-03-19
C100487,Vivaan Das,Female,49,Hyderabad,Telangana,Teacher,2473292,117487,Silver,2022-03-08
C100488,Kiran Verma,Male,64,Hyderabad,Telangana,Business,301204,100636,Silver,2020-12-21
C100489,Sanjay Nair,Female,46,Visakhapatnam,Andhra Pradesh,Business,364451,88993,Silver,2021-01-04
C100490,Aisha Sharma,Female,38,Mumbai,Maharashtra,Student,1115897,339606,Gold,2024-07-12
C100491,Rohan Reddy,Male,47,Jaipur,Rajasthan,Student,603608,145951,Silver,2023-04-20
C100492,Rohan Singh,Female,65,Ahmedabad,Gujarat,Consultant,2662100,843390,Platinum,2022-09-23
C100493,Rohan Verma,Male,51,Bengaluru,Karnataka,Business,1905047,108885,Silver,2022-07-30
C100494,Rohan Reddy,Male,65,Indore,Madhya Pradesh,Doctor,1504979,92190,Silver,2024-06-22
C100495,Priya Singh,Female,41,Delhi,Delhi,Teacher,2706325,115268,Silver,2022-01-18
C100496,Rahul Das,Male,68,Mumbai,Maharashtra,Business,1167292,810042,Platinum,2022-04-10
C100497,Sanjay Sharma,Male,70,Bengaluru,Karnataka,Consultant,629200,144574,Silver,2020-01-28
C100498,Diya Iyer,Female,60,Delhi,Delhi,Student,2709708,116009,Silver,2025-07-03
C100499,Vikram Iyer,Female,35,Lucknow,Uttar Pradesh,IT,527113,348909,Gold,2024-09-29
C100500,Nisha Singh,Female,46,Indore,Madhya Pradesh,Business,1033165,339925,Gold,2021-05-08
C100501,Sneha Das,Male,21,Vijayawada,Andhra Pradesh,Student,2736925,93205,Silver,2023-08-25
C100502,Diya Singh,Male,56,Pune,Maharashtra,Banker,2276965,124970,Silver,2024-02-07
C100503,Pooja Patel,Male,47,Kochi,Kerala,Doctor,1831248,332506,Gold,2023-02-19
C100504,Priya Patel,Male,27,Kochi,Kerala,Doctor,1289038,136651,Silver,2024-04-09
C100505,Rohan Singh,Female,21,Chennai,Tamil Nadu,Student,864015,147765,Silver,2025-12-27
C100506,Vivaan Gupta,Female,56,Indore,Madhya Pradesh,Student,1971018,292972,Gold,2021-10-31
C100507,Sneha Iyer,Female,61,Bengaluru,Karnataka,Student,1703651,114048,Silver,2024-01-18
